model,lookback,feature_selection,selected_features,n_selected_features,params,rmse_val,mae_val,mape_val,mbe_val,abs_mbe_val,rmse_val_orig,mae_val_orig,mape_val_orig,mbe_val_orig,abs_mbe_val_orig,rank_rmse_val,rank_abs_mbe_val
gradient_boosting,8,importance,"lag_1, lag_2, lag_3, lag_4, lag_6, lag_5",6,"{'n_estimators': 400, 'learning_rate': 0.03, 'max_depth': 2, 'random_state': 42}",0.017992469037452434,0.015152338030527387,93.32252750742263,-0.0104930929544881,0.0104930929544881,20272.031865735535,18224.530435899524,7.190767727717522,-18224.530435899524,18224.530435899524,20272.031865735535,18224.530435899524
gradient_boosting,8,importance,"lag_1, lag_2, lag_3, lag_4, lag_6, lag_5",6,"{'n_estimators': 200, 'learning_rate': 0.03, 'max_depth': 2, 'random_state': 42}",0.015866531966993072,0.013064557601997895,57.43936313931949,-0.01105355860540487,0.01105355860540487,20339.733539070858,17852.135990368275,6.995899076374341,-17852.135990368275,17852.135990368275,20339.733539070858,17852.135990368275
gradient_boosting,8,importance,"lag_1, lag_2, lag_3, lag_4, lag_6, lag_5",6,"{'n_estimators': 200, 'learning_rate': 0.05, 'max_depth': 2, 'random_state': 42}",0.016985561221933856,0.014913330364485966,92.2207097025415,-0.010617236705584477,0.010617236705584477,20458.440375099402,18165.164912593456,7.1376110262023715,-18165.164912593456,18165.164912593456,20458.440375099402,18165.164912593456
gradient_boosting,8,importance,"lag_1, lag_2, lag_3, lag_4, lag_6, lag_5",6,"{'n_estimators': 400, 'learning_rate': 0.05, 'max_depth': 3, 'random_state': 42}",0.021061157732049394,0.01812529756491346,86.93904931965744,-0.012946539407626174,0.012946539407626174,22528.92153054505,20357.527311566242,8.073083824161872,-20357.527311566242,20357.527311566242,22528.92153054505,20357.527311566242
gradient_boosting,8,importance,"lag_1, lag_2, lag_3, lag_4, lag_6, lag_5",6,"{'n_estimators': 200, 'learning_rate': 0.05, 'max_depth': 3, 'random_state': 42}",0.02083996593410289,0.018063137989046168,85.4381374061814,-0.012938581076042397,0.012938581076042397,22561.902495683087,20332.024522208765,8.05465970590014,-20332.024522208765,20332.024522208765,22561.902495683087,20332.024522208765
gradient_boosting,8,importance,"lag_1, lag_2, lag_3, lag_4, lag_6, lag_5",6,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 3, 'random_state': 42}",0.023037009792348382,0.02075433316722735,127.93749787058368,-0.012699196972606235,0.012699196972606235,23207.229610419057,20974.395091303082,8.316438575326188,-20974.395091303082,20974.395091303082,23207.229610419057,20974.395091303082
gradient_boosting,8,importance,"lag_1, lag_2, lag_3, lag_4, lag_6, lag_5",6,"{'n_estimators': 400, 'learning_rate': 0.1, 'max_depth': 3, 'random_state': 42}",0.023035379355265718,0.020758591507522167,127.9022367395392,-0.01271948866632847,0.01271948866632847,23256.628967541077,21025.763047877914,8.337023096301149,-21025.763047877914,21025.763047877914,23256.628967541077,21025.763047877914
random_forest,12,importance,"lag_1, lag_2, lag_3, lag_4, lag_5, lag_6",6,"{'n_estimators': 200, 'max_depth': None, 'min_samples_leaf': 1, 'random_state': 42, 'n_jobs': 1}",0.009926444239771737,0.007478152057091507,60.213025838630095,-0.00015836672961657151,0.00015836672961657151,3087.6320200614223,2758.2843821753972,1.1466634209961066,720.1119483244935,720.1119483244935,3087.6320200614223,720.1119483244935
random_forest,8,importance,"lag_1, lag_2, lag_3, lag_4, lag_6, lag_5",6,"{'n_estimators': 200, 'max_depth': None, 'min_samples_leaf': 1, 'random_state': 42, 'n_jobs': 1}",0.011789013526770977,0.008540407635787358,77.48044613102624,-0.0009173367505117437,0.0009173367505117437,3366.5393875742034,3136.091285669407,1.312925076065726,-798.5062728178285,798.5062728178285,3366.5393875742034,798.5062728178285
random_forest,12,importance,"lag_1, lag_2, lag_3, lag_4, lag_5, lag_6",6,"{'n_estimators': 400, 'max_depth': 8, 'min_samples_leaf': 1, 'random_state': 42, 'n_jobs': 1}",0.00876278142672732,0.006948241664709656,61.98415748902014,0.0007325343218332952,0.0007325343218332952,3423.77844710571,3041.188166493974,1.241579495797083,2005.6993820183004,2005.6993820183004,3423.77844710571,2005.6993820183004
random_forest,8,importance,"lag_1, lag_2, lag_3, lag_4, lag_6, lag_5",6,"{'n_estimators': 200, 'max_depth': 8, 'min_samples_leaf': 1, 'random_state': 42, 'n_jobs': 1}",0.011670444324721108,0.00839601114752952,75.77095375324022,-0.001251019631997372,0.001251019631997372,3450.5322697176694,3155.0957094667415,1.3127332929135238,-980.4329450382769,980.4329450382769,3450.5322697176694,980.4329450382769
random_forest,12,importance,"lag_1, lag_2, lag_3, lag_4, lag_5, lag_6",6,"{'n_estimators': 200, 'max_depth': 8, 'min_samples_leaf': 1, 'random_state': 42, 'n_jobs': 1}",0.00987643494086298,0.00761504297572136,60.80493186111756,0.00012724561331751259,0.00012724561331751259,3498.912345835828,3009.400068028726,1.2425933840842762,1535.741666731689,1535.741666731689,3498.912345835828,1535.741666731689
random_forest,8,importance,"lag_1, lag_2, lag_3, lag_4, lag_6, lag_5",6,"{'n_estimators': 400, 'max_depth': 8, 'min_samples_leaf': 1, 'random_state': 42, 'n_jobs': 1}",0.011979300171181347,0.008971990920455088,81.5058396118683,0.0001345734670598047,0.0001345734670598047,3718.8182982337858,3306.643529499723,1.3929216975238268,1058.0268591340548,1058.0268591340548,3718.8182982337858,1058.0268591340548
